BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	41
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	 MIDASIS.X	 MIDASIS.Y	 MIDASIS.Z	l asis 2.X	l asis 2.Y	l asis 2.Z	r asis 2.X	r asis 2.Y	r asis 2.Z	      RA.X	      RA.Y	      RA.Z	      RT.X	      RT.Y	      RT.Z	      RK.X	      RK.Y	      RK.Z	    RCCG.X	    RCCG.Y	    RCCG.Z	      PO.X	      PO.Y	      PO.Z	     SHO.X	     SHO.Y	     SHO.Z	     RHP.X	     RHP.Y	     RHP.Z	    RTCG.X	    RTCG.Y	    RTCG.Z	     LHP.X	     LHP.Y	     LHP.Z	      LK.X	      LK.Y	      LK.Z	    LTCG.X	    LTCG.Y	    LTCG.Z	      LA.X	      LA.Y	      LA.Z	    LCCG.X	    LCCG.Y	    LCCG.Z	      LT.X	      LT.Y	      LT.Z	    RFCG.X	    RFCG.Y	    RFCG.Z	    LFCG.X	    LFCG.Y	    LFCG.Z	
    56	0.560	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    57	0.570	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    58	0.580	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    59	0.590	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    60	0.600	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    61	0.610	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    62	0.620	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    63	0.630	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    64	0.640	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.51	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    65	0.650	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.51	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    66	0.660	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    67	0.670	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.52	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
    68	0.680	      0.47	      0.98	      0.65	      0.66	      0.96	      0.79	      0.57	      0.87	      0.83	      0.56	      0.69	      0.94	      0.55	      0.48	      0.82	      0.53	      0.41	      0.82	      0.52	      0.31	      0.87	      0.51	      0.07	      0.82	      0.61	      0.02	      0.88	      0.68	      0.99	      0.51	      0.57	      0.92	      0.46	      0.56	      0.71	      0.34	      0.55	      0.48	      0.45	      0.55	      0.43	      0.45	      0.53	      0.32	      0.39	      0.51	      0.07	      0.44	      0.63	      0.02	      0.41	      0.45	      0.02	      0.75	      0.45	      0.02	      0.49	      0.57	      1.48	      0.82	      0.51	      1.49	      0.64	      0.59	      1.48	      0.48	      0.67	      0.98	      0.65	      0.68	      0.99	      0.51	      0.66	      0.96	      0.79	      0.52	      0.07	      0.78	      0.62	      0.01	      0.83	      0.55	      0.48	      0.76	      0.54	      0.32	      0.77	      0.67	      0.98	      0.65	      0.58	      1.48	      0.65	      0.59	      0.86	      0.74	      0.57	      0.69	      0.75	      0.59	      0.88	      0.54	      0.55	      0.48	      0.50	      0.57	      0.70	      0.52	      0.52	      0.07	      0.49	      0.54	      0.32	      0.50	      0.64	      0.02	      0.45	      0.53	      0.02	      0.79	      0.53	      0.02	      0.47	
